"","DATE","MONTH","AVG_PRICE","CPI","GDP","FEDRATE","JO","PCE","POP","UNRATE","AVG_VOLUME","GLD_PRICE"
"13","2015-02-01","2015-02",0.0779177024601824,0.0079398969815047,0.028487920381812,0.0113636363636364,0.139966705083878,0.00678140862944188,0.143687329079307,0.184210526315789,0.229066720193125,0.179843072021083
"14","2015-03-01","2015-03",0.0783968574083235,0.0164002241853263,0.028487920381812,0.0113636363636364,0.107184018440261,0.0140387055837563,0.15394257064722,0.175438596491228,0.342514079470682,0.12644132101347
"15","2015-04-01","2015-04",0.0829901782578204,0.0196829378953267,0.0593436679122424,0.0132575757575758,0.156870277884492,0.0174492385786801,0.164995442114859,0.175438596491228,0.214943089228452,0.149193093916697
"16","2015-05-01","2015-05",0.0883368063224036,0.0300781979769942,0.0593436679122424,0.0132575757575758,0.152388269944935,0.0266894035532996,0.176504102096627,0.192982456140351,0.204199575988627,0.147315034992292
"17","2015-06-01","2015-06",0.0861260501019992,0.0388321012036617,0.0593436679122424,0.0151515151515152,0.112050198488923,0.0341846446700511,0.18869644484959,0.166666666666667,0.298072915654716,0.128595906186166
"18","2015-07-01","2015-07",0.0855859506875787,0.0438629266860602,0.0608975544785231,0.0151515151515152,0.215520553207837,0.0377141497461932,0.201914311759344,0.157894736842105,0.280997711672917,0.0689943320748547
"19","2015-08-01","2015-08",0.0724312807173792,0.0438495823213853,0.0608975544785231,0.0170454545454545,0.140094762453579,0.0379917512690355,0.215644940747493,0.149122807017544,0.583238167013109,0.0576250961286014
"20","2015-09-01","2015-09",0.0482362756950362,0.0367103472203685,0.0608975544785231,0.0170454545454545,0.142783967217313,0.0326380076142135,0.229489516864175,0.140350877192982,0.484473229987819,0.064633970885977
"21","2015-10-01","2015-10",0.0702080194436707,0.0398462729189462,0.0564948758740612,0.0132575757575758,0.179280317582277,0.0326380076142135,0.242650410209663,0.140350877192982,0.298267878436982,0.0999698735150232
"22","2015-11-01","2015-11",0.0860084692826313,0.0436360724865887,0.0564948758740612,0.0132575757575758,0.170956588551671,0.0350571065989848,0.254728805834093,0.149122807017544,0.211484739798796,0.0185094650648552
"23","2015-12-01","2015-12",0.0799834925096236,0.0402199151298404,0.0564948758740612,0.0359848484848485,0.188500448200794,0.0318052030456855,0.26640838650866,0.140350877192982,0.378732546142192,0
"24","2016-01-01","2016-01",0.0448680753363352,0.0387653793802873,0.0553479595989491,0.0549242424242424,0.209886028940966,0.0333914974619289,0.2772903372835,0.12280701754386,0.663232473728098,0.0334678417209851
"25","2016-02-01","2016-02",0.0420314643768136,0.0345485601430516,0.0553479595989491,0.0625,0.178896145473172,0.0313689720812181,0.287431631722881,0.131578947368421,0.438335426064773,0.14635310981276
"26","2016-03-01","2016-03",0.0742964850448811,0.0444767674611012,0.0553479595989491,0.0587121212121212,0.224868741196056,0.0404108502538073,0.297914767547858,0.140350877192982,0.254199851608736,0.193839457160946
"27","2016-04-01","2016-04",0.0893475055289095,0.0566468280445165,0.0919012912057418,0.0606060606060606,0.183122038673326,0.0531012055837563,0.308739744758432,0.149122807017544,0.187606905435105,0.190804870167804
"28","2016-05-01","2016-05",0.0875933845858105,0.0641863940857772,0.0919012912057418,0.0606060606060606,0.179792547061083,0.0594463832487313,0.320077484047402,0.12280701754386,0.169800984833235,0.208895516322679
"29","2016-06-01","2016-06",0.0936097469297513,0.0730603965945181,0.0919012912057418,0.0625,0.175310539121526,0.0662674492385789,0.332383773928897,0.131578947368421,0.314046760016122,0.228081113285774
"30","2016-07-01","2016-07",0.111802197651482,0.0714457284688674,0.0970069184949499,0.0643939393939394,0.203483160455884,0.0669416243654823,0.344974931631723,0.12280701754386,0.148622799656208,0.296465955338527
"31","2016-08-01","2016-08",0.120537609269508,0.0773706263844775,0.0970069184949499,0.0662878787878788,0.166986810090921,0.0723746827411168,0.357907930720146,0.131578947368421,0.0741672371968207,0.295211512902217
"32","2016-09-01","2016-09",0.116292643901055,0.0857909204942749,0.0970069184949499,0.0662878787878788,0.191445767703931,0.0797906091370558,0.371068824065634,0.140350877192982,0.270398048373044,0.281517447493406
"33","2016-10-01","2016-10",0.113248435800486,0.0933304865355361,0.0987827888564136,0.0662878787878788,0.155973876296581,0.0878013959390862,0.38320419325433,0.131578947368421,0.147497472422636,0.214165967084086
"34","2016-11-01","2016-11",0.120231632464862,0.0971336304678534,0.0987827888564136,0.0681818181818182,0.204635676783199,0.0891100888324873,0.394257064721969,0.114035087719298,0.222997410679197,0.180468149054256
"35","2016-12-01","2016-12",0.143417618682376,0.105287037284155,0.0987827888564136,0.0928030303030303,0.203739275195287,0.0958518401015229,0.404512306289881,0.114035087719298,0.168365163759303,0.0858924049539949
"36","2017-01-01","2017-01",0.15189158703744,0.118377859030131,0.1328203041178,0.113636363636364,0.159303367908823,0.110921637055837,0.413571103008204,0.114035087719298,0.110812332899764,0.133378683115796
"37","2017-02-01","2017-02",0.167648803482414,0.123555472523953,0.1328203041178,0.115530303030303,0.198488923037521,0.11627538071066,0.422060164083865,0.105263157894737,0.100469065486471,0.178196142030449
"38","2017-03-01","2017-03",0.178935519326841,0.122034214951026,0.1328203041178,0.140151515151515,0.184146497630939,0.114252855329949,0.431005013673655,0.0877192982456141,0.153722030282269,0.174015710621371
"39","2017-04-01","2017-04",0.177724188723832,0.12605086871814,0.149987050945281,0.160984848484848,0.220002561147394,0.121787753807106,0.440348678213309,0.0877192982456141,0.144687622950122,0.216191358375276
"40","2017-05-01","2017-05",0.188511324210048,0.123528783794603,0.149987050945281,0.162878787878788,0.186067358176463,0.120082487309645,0.450432999088423,0.0877192982456141,0.0822236533569657,0.187465247772183
"41","2017-06-01","2017-06",0.200328193259126,0.125650537777896,0.149987050945281,0.1875,0.247406838263542,0.123413705583757,0.461542844120328,0.0789473684210526,0.098827162503694,0.204069809040283
"42","2017-07-01","2017-07",0.20680074090592,0.12671808695188,0.158237448666247,0.208333333333333,0.238826994493533,0.124881027918782,0.4727096627165,0.0789473684210526,0.0136932790006843,0.179215097213107
"43","2017-08-01","2017-08",0.208409390230678,0.13926178974619,0.158237448666247,0.210227272727273,0.243693174542195,0.133764276649746,0.484161349134002,0.0877192982456141,0.0815586266248046,0.230078594838666
"44","2017-09-01","2017-09",0.219656189150646,0.155968934319037,0.158237448666247,0.208333333333333,0.249327698809066,0.148556472081219,0.49567000911577,0.0789473684210526,0.0661800277211135,0.26268839292839
"45","2017-10-01","2017-10",0.238159255112247,0.158517707971923,0.167227792371157,0.208333333333333,0.26059674734281,0.153751586294417,0.50626709206928,0.0701754385964913,0.0466338578188826,0.22494668928664
"46","2017-11-01","2017-11",0.249261676386971,0.16729829992794,0.167227792371157,0.210227272727273,0.243052887693687,0.159462246192893,0.516009571558797,0.0701754385964913,0.0694104017629356,0.22538016753799
"47","2017-12-01","2017-12",0.270123523560229,0.17425071392351,0.167227792371157,0.236742424242424,0.251376616724292,0.165252220812183,0.524498632634458,0.0614035087719298,0.163826940558531,0.208548096575282
"48","2018-01-01","2018-01",0.30555056606236,0.188315674290747,0.206333937622554,0.257575757575758,0.287872967089256,0.180242703045685,0.531392433910665,0.0526315789473684,0.203844086278281,0.279828694919872
"49","2018-02-01","2018-02",0.283240075804489,0.197256398622861,0.206333937622554,0.259469696969697,0.279037008579844,0.188848350253807,0.538001367365542,0.0614035087719298,0.474056887887774,0.277640050071067
"50","2018-03-01","2018-03",0.283936109768062,0.197896928127252,0.206333937622554,0.276515151515151,0.313100268920476,0.193131345177665,0.545635824977211,0.0526315789473684,0.277157578315369,0.272731508861815
"51","2018-04-01","2018-04",0.271312640417678,0.20657076516587,0.241629361056643,0.310606060606061,0.320655653732872,0.202728426395939,0.553896991795807,0.0526315789473684,0.206654658265222,0.281859610625788
"52","2018-05-01","2018-05",0.285771102017259,0.214110331207131,0.241629361056643,0.3125,0.338455628121398,0.209668464467005,0.562841841385597,0.0350877192982456,0.105791875647777,0.246613773933043
"53","2018-06-01","2018-06",0.301780295175678,0.217126157623635,0.241629361056643,0.335227272727273,0.365859905237546,0.213158312182741,0.572584320875114,0.0526315789473684,0.120023186788113,0.220887870114121
"54","2018-07-01","2018-07",0.313685626817353,0.219741653099896,0.246069036960302,0.352272727272727,0.360737610449481,0.217441307106599,0.582326800364631,0.0350877192982456,0.0479993247898788,0.172504510989518
"55","2018-08-01","2018-08",0.332706420235125,0.22573327283888,0.246069036960302,0.352272727272727,0.363042643104111,0.220256979695431,0.592411121239745,0.0350877192982456,0.0323356714715895,0.13169895059622
"56","2018-09-01","2018-09",0.346272115720754,0.2326589981051,0.246069036960302,0.359848484848485,0.389038289153541,0.228585025380711,0.602438468550593,0.0263157894736842,0.0676226316988424,0.128794431765605
"57","2018-10-01","2018-10",0.314691678127005,0.240532173263231,0.253061526508565,0.40530303030303,0.375336150595467,0.235604378172589,0.61172515952598,0.0350877192982456,0.372102032152233,0.147637029620719
"58","2018-11-01","2018-11",0.298534918033503,0.238156876351117,0.253061526508565,0.40719696969697,0.412472787808938,0.236992385786802,0.620157247037375,0.0350877192982456,0.21155473626591,0.152990016689562
"59","2018-12-01","2018-12",0.256499326755091,0.240465451439857,0.253061526508565,0.420454545454545,0.399026763990268,0.239808058375634,0.62767775752051,0.043859649122807,0.51697662465513,0.187547029796031
"60","2019-01-01","2019-01",0.268882632501934,0.237716512316849,0.278959635946576,0.445075757575758,0.400691509796389,0.240323604060914,0.633773928896992,0.0526315789473684,0.217546920503718,0.23161089316834
"61","2019-02-01","2019-02",0.311519748932028,0.247831540740345,0.278959635946576,0.445075757575758,0.34485849660648,0.246192893401015,0.639243391066545,0.0350877192982456,0.102046198054923,0.25882238282751
"62","2019-03-01","2019-03",0.326860967713703,0.260615442098801,0.278959635946576,0.446969696969697,0.377000896401588,0.253886421319797,0.645795350957156,0.0350877192982456,0.137173210391781,0.239083362254419
"63","2019-04-01","2019-04",0.356058403723982,0.273372654727908,0.308372488808317,0.448863636363636,0.371238314765015,0.266378489847716,0.652974020054695,0.0263157894736842,0.0354886599132445,0.222234463765787
"64","2019-05-01","2019-05",0.343428292998269,0.27421334970242,0.308372488808317,0.443181818181818,0.37162248687412,0.268559644670051,0.660779398359161,0.0175438596491228,0.155308033714017,0.219689286522397
"65","2019-06-01","2019-06",0.355054009478171,0.273105767434412,0.308372488808317,0.441287878787879,0.361249839928288,0.270264911167513,0.669496353691887,0.0175438596491228,0.0784834151366128,0.303825269412733
"66","2019-07-01","2019-07",0.386207896285474,0.280965598227868,0.307003588738022,0.445075757575758,0.341785119733641,0.27577728426396,0.678612123974476,0.0263157894736842,0.00305346565819278,0.361918623051517
"67","2019-08-01","2019-08",0.359576015460234,0.284088179561771,0.307003588738022,0.393939393939394,0.359200922013062,0.277879124365482,0.688639471285324,0.0175438596491228,0.194311271924996,0.458553887935024
"68","2019-09-01","2019-09",0.385121129910383,0.289345859243641,0.307003588738022,0.376893939393939,0.352285824049174,0.281567258883249,0.698609845031905,0.00877192982456141,0.0701478846792452,0.461314816957917
"69","2019-10-01","2019-10",0.384870600334033,0.299020523632869,0.307003588738022,0.337121212121212,0.373415290049942,0.28977633248731,0.707839562443026,0.0175438596491228,0.047840792053092,0.447572954647081
"70","2019-11-01","2019-11",0.422488582819239,0.308681843657424,0.307003588738022,0.284090909090909,0.32206428479959,0.291203997461929,0.716214676390155,0.0175438596491228,0.00941564278379976,0.42086750314289
"71","2019-12-01","2019-12",0.444576503874997,0.318703461528196,0.307003588738022,0.284090909090909,0.297861441925983,0.302506345177665,0.723735186873291,0.0175438596491228,0.0519643960725238,0.432920296743889
"72","2020-01-01","2020-01",0.474761545826295,0.322386506178441,0.334381590143919,0.284090909090909,0.358176463055449,0.309486040609137,0.729318596171377,0.0175438596491228,0.0751320208985892,0.51880944926794
"73","2020-02-01","2020-02",0.47590401252331,0.326923590167872,0.334381590143919,0.289772727272727,0.33307721859393,0.313174175126904,0.733990428441203,0.00877192982456141,0.279061896919041,0.555092371839174
"74","2020-03-01","2020-03",0.297736623706052,0.312298166484293,0.334381590143919,0.113636363636364,0.198616980407222,0.300761421319797,0.740656335460346,0.0877192982456141,1,0.548635806960728
"75","2020-04-01","2020-04",0.331354811985076,0.285289172382502,0.336934403788523,0,0.0338071456012293,0.283232868020305,0.743903828623519,1,0.384670230347929,0.655664723304714
"76","2020-05-01","2020-05",0.378269075224997,0.281579439002909,0.336934403788523,0,0.156229991035984,0.286960659898477,0.744017775752051,0.859649122807017,0.208284863969795,0.68871793662883
"77","2020-06-01","2020-06",0.433120747959622,0.297005524566975,0.336934403788523,0.00568181818181818,0.228326290178,0.299214784263959,0.746467639015497,0.666666666666667,0.261521409989673,0.707116789314948
"78","2020-07-01","2020-07",0.464188071095082,0.315741012570392,0.357356912945355,0.00757575757575757,0.271225509028045,0.312777601522843,0.750284867821331,0.596491228070175,0.0848316376634169,0.829401666774515
"79","2020-08-01","2020-08",0.518590014144252,0.328524913928848,0.357356912945355,0.00946969696969697,0.255602509924446,0.325785215736041,0.754500911577028,0.43859649122807,0,0.958867810027206
"80","2020-09-01","2020-09",0.512359570571669,0.336331367263605,0.357356912945355,0.00757575757575757,0.273018312203867,0.332883883248731,0.759115770282589,0.385964912280702,0.166804252952346,0.907923726339781
"81","2020-10-01","2020-10",0.529021146656635,0.340307987936695,0.379666284361242,0.00757575757575757,0.315661416314509,0.335897842639594,0.763388787602552,0.298245614035088,0.110474232491891,0.882513164110961
"82","2020-11-01","2020-11",0.568166848657574,0.348928447516613,0.379666284361242,0.00757575757575757,0.31809450633884,0.338792829949239,0.765553783044667,0.289473684210526,0.122843672917122,0.846723233706799
"83","2020-12-01","2020-12",0.612178463374854,0.363740692305639,0.379666284361242,0.00757575757575757,0.305416826738379,0.359018083756345,0.764585232452142,0.289473684210526,0.0515849146963156,0.836940140628691
"84","2021-01-01","2021-01",0.642056542999463,0.37058635138381,0.43320137629953,0.00757575757575757,0.360097323600973,0.376388007614213,0.761451686417502,0.263157894736842,0.109368717401838,0.843341219144577
"85","2021-02-01","2021-02",0.669266813473193,0.384798099762471,0.43320137629953,0.00568181818181818,0.441157638622103,0.39133883248731,0.760084320875114,0.245614035087719,0.0867271561285392,0.777506861711086
"86","2021-03-01","2021-03",0.67894304532045,0.402506071685927,0.43320137629953,0.00378787878787879,0.530925854782943,0.412912436548223,0.762363263445761,0.236842105263158,0.248814853267966,0.683655875380131
"87","2021-04-01","2021-04",0.747597855803191,0.427086391416905,0.510081764031226,0.00378787878787879,0.628633627865284,0.436548223350254,0.766123518687329,0.236842105263158,0.0903351078201518,0.726498571688577
"88","2021-05-01","2021-05",0.756594886844383,0.449771811364061,0.510081764031226,0.00189393939393939,0.708413369189397,0.458161484771573,0.770225615314494,0.210526315789474,0.125574302848951,0.823793436905189
"89","2021-06-01","2021-06",0.778824818313589,0.479289546024713,0.510081764031226,0.00568181818181818,0.761173005506467,0.479893718274111,0.775239288969918,0.219298245614035,0.0386696964769037,0.80324633560057
"90","2021-07-01","2021-07",0.816871554677095,0.497037551042195,0.557771282696363,0.00946969696969697,0.847483672685363,0.50071383248731,0.782417958067457,0.175438596491228,0.0816599570026715,0.774225183408885
"91","2021-08-01","2021-08",0.844621054570883,0.507646320958659,0.557771282696363,0.00757575757575757,0.833781534127289,0.518956218274111,0.789881494986326,0.149122807017544,0.0328421351225218,0.751620427841455
"92","2021-09-01","2021-09",0.843741057144582,0.522298433371587,0.557771282696363,0.00568181818181818,0.832629017799974,0.53307423857868,0.795806745670009,0.114035087719298,0.151807126015968,0.739230464202389
"93","2021-10-01","2021-10",0.849419807463153,0.556286530198298,0.619630766954013,0.00568181818181818,0.895377128953771,0.561310279187818,0.801390154968095,0.0964912280701754,0.100432200129536,0.740256936757482
"94","2021-11-01","2021-11",0.911532396587972,0.587845952654194,0.619630766954013,0.00568181818181818,0.871430400819567,0.588515228426396,0.80697356426618,0.0614035087719298,0.0628459233217956,0.786035419879436
"95","2021-12-01","2021-12",0.915666243468592,0.614654781285863,0.619630766954013,0.00568181818181818,0.914073504930209,0.61809961928934,0.811816317228806,0.043859649122807,0.172249943434296,0.755618807204418
"96","2022-01-01","2022-01",0.887000346002165,0.635765566201393,0.708498279625588,0.00568181818181818,0.879754129850173,0.641457804568528,0.814209206927985,0.0526315789473684,0.339152550969093,0.780611003287381
"97","2022-02-01","2022-02",0.847568640332128,0.664389228428835,0.708498279625588,0.00568181818181818,0.938276347803816,0.667909263959391,0.816431175934366,0.0350877192982456,0.324067402713997,0.825225049746026
"98","2022-03-01","2022-03",0.836363537976947,0.704662521017374,0.708498279625588,0.0284090909090909,1,0.705583756345177,0.821843664539654,0.0175438596491228,0.244698950907909,0.925820722944656
"99","2022-04-01","2022-04",0.83760409984434,0.720822546638555,0.818861223130711,0.053030303030303,0.947624535792035,0.719186230964467,0.82890838650866,0.0263157894736842,0.196056029427947,0.907440559020119
"100","2022-05-01","2022-05",0.735094905128516,0.755451172969655,0.818861223130711,0.136363636363636,0.909207324881547,0.745241116751269,0.836087055606199,0.0175438596491228,0.297741930997047,0.812729895766037
"101","2022-06-01","2022-06",0.695039803291312,0.803984627291894,0.818861223130711,0.21969696969697,0.874759892431809,0.786841687817259,0.843721513217867,0.0175438596491228,0.198011452173252,0.799722071490098
"102","2022-07-01","2022-07",0.700358454896623,0.803731084363073,0.861112138813867,0.308712121212121,0.917402996542451,0.787476205583756,0.852153600729262,0.00877192982456141,0.100642697003096,0.686203028763746
"103","2022-08-01","2022-08",0.77544680648267,0.806826976967627,0.861112138813867,0.431818181818182,0.735817646305545,0.802506345177665,0.861440291704649,0.0175438596491228,0.0590573056547432,0.718504947448302
"104","2022-09-01","2022-09",0.685614122731633,0.821932797779498,0.861112138813867,0.475378787878788,0.820975797157126,0.819321065989847,0.870726982680036,0.00877192982456141,0.206750535815448,0.62752434039517
"105","2022-10-01","2022-10",0.649933815170071,0.84224292081454,0.882903548040993,0.573863636363636,0.787936995774107,0.840260152284264,0.879045123062899,0.0175438596491228,0.212350817042593,0.612860891862363
"106","2022-11-01","2022-11",0.708564736824602,0.852718247084257,0.882903548040993,0.706439393939394,0.810475092841593,0.85065038071066,0.886736554238833,0.0175438596491228,0.1518994469233,0.6792079417524
"107","2022-12-01","2022-12",0.70886035380078,0.854906722890923,0.882903548040993,0.767045454545454,0.848636189012678,0.860326776649746,0.893573381950775,0.00877192982456141,0.149728224870364,0.753060576413643
"108","2023-01-01","2023-01",0.724734353376571,0.875510421948811,0.924488512338599,0.810606060606061,0.775003201434243,0.886619606598984,0.899669553327256,0,0.131999011730386,0.865405491050158
"109","2023-02-01","2023-02",0.7620117478636,0.890896474418853,0.924488512338599,0.856060606060606,0.701242156486106,0.901491116751269,0.905993618960802,0.0175438596491228,0.15750684371906,0.813550156893333
"110","2023-03-01","2023-03",0.730918059302244,0.894032400117431,0.924488512338599,0.871212121212121,0.672301190933538,0.907201776649746,0.912830446672744,0.00877192982456141,0.271443475086532,0.878016608127596
"111","2023-04-01","2023-04",0.778326385121265,0.91121994181857,0.970994117429428,0.90530303030303,0.708285311819695,0.921597398477157,0.920123062898815,0,0.107790937652218,0.970447422072092
"112","2023-05-01","2023-05",0.787275245525671,0.915663615255278,0.970994117429428,0.948863636363636,0.632347291586631,0.926633883248731,0.927928441203282,0.0263157894736842,0.141875598982086,0.960942382629053
"113","2023-06-01","2023-06",0.849485717541661,0.924177319917799,0.970994117429428,0.952651515151515,0.608528620822128,0.934605012690355,0.936531449407475,0.0175438596491228,0.152716975991586,0.903552834849156
"114","2023-07-01","2023-07",0.899870422098916,0.932517547839547,0.995375337600355,0.960227272727273,0.567550262517608,0.940632931472081,0.946103008204193,0.00877192982456141,0.0862704331869796,0.913380162620417
"115","2023-08-01","2023-08",0.886110663748935,0.953321412367557,0.995375337600355,1,0.638365987962607,0.9576855964467,0.956529170464904,0.0350877192982456,0.120711845068758,0.878167799962408
"116","2023-09-01","2023-09",0.873533787706495,0.96801355787451,0.995375337600355,1,0.631835062107824,0.976086611675127,0.966841385597083,0.0350877192982456,0.135010068858006,0.871206035299153
"117","2023-10-01","2023-10",0.832216790924619,0.971256238490485,1,1,0.552183378153413,0.978148794416244,0.976014129443938,0.0350877192982456,0.187095889389273,0.874937826832269
"118","2023-11-01","2023-11",0.891893560018561,0.977835010275161,1,1,0.583685491100013,0.97767290609137,0.984674111212397,0.0263157894736842,0.0985444468526702,0.947857781561542
"119","2023-12-01","2023-12",0.962426881749295,0.987416264111666,1,1,0.578307081572545,0.983383565989847,0.992935278030994,0.0263157894736842,0.147405542962891,1
"120","2024-01-01","2024-01",1,1,1,1,0.574977589960302,1,1,0.0263157894736842,0.142063485937662,0.994579975394106
